id,gender
59821,male
48199,male
38990,male
153110,male
157193,male
6718,male
139902,male
138906,female
145184,male
130489,male
224075,male
131241,male
194537,male
184456,male
7388,male
64633,male
213188,male
11983,male
1483,male
193615,male
78326,male
117135,male
212133,male
195582,female
125721,male
178468,male
129867,male
61688,male
56668,male
96260,male
13769,male
7151,female
23627,male
140956,male
136721,male
63300,male
125461,male
182019,male
112318,male
4854,male
61119,male
164558,male
115671,male
226234,male
53257,male
194256,male
92082,male
139916,male
34114,male
193606,male
182802,male
74327,male
102833,male
131182,male
81063,male
29274,male
108412,male
185681,male
208504,male
103868,male
79584,male
180199,female
49329,male
44250,male
230962,male
180241,male
124507,male
4529,female
19515,male
170680,male
218211,male
195751,female
146589,male
133209,male
116587,male
52403,female
39291,male
117539,female
77104,male
232219,male
154333,male
32312,female
4063,male
38661,male
39550,male
178809,male
134106,male
41400,male
232624,male
202808,male
118799,female
175447,male
45440,male
66327,male
54187,male
218446,female
201409,male
81951,male
32668,male
143574,male
84357,male
6279,female
126234,female
123909,male
205766,male
198216,male
21611,male
179117,female
29590,male
138160,male
181935,male
80873,male
38172,male
17271,male
201786,male
69377,male
179995,male
219247,male
11515,male
57940,male
36105,male
39158,male
98904,male
60812,male
36798,male
117013,male
64714,male
134659,male
9742,male
84047,male
78930,male
96420,male
26416,male
119542,male
204780,male
50611,male
139882,male
216940,male
124757,male
172556,male
120307,male
227244,male
75071,female
112484,male
221166,male
83616,male
123496,male
204877,male
39728,female
40738,male
36978,male
112661,male
223857,male
2319,male
72829,male
25192,male
207536,male
61487,male
139645,male
127411,male
58002,male
9355,male
185942,male
27408,female
214739,male
115337,male
51651,male
78723,male
141583,male
71659,male
177885,male
79628,male
111614,male
105555,male
203299,male
17330,male
87128,male
181315,male
117014,male
226888,male
122046,male
21693,male
212903,male
216345,male
47693,male
21220,male
136085,male
124891,male
22303,female
32185,male
95517,male
94285,male
232932,male
155019,male
143131,male
2830,male
78522,male
215145,male
224897,male
45631,male
79248,male
27158,female
150502,female
57918,male
76882,male
230873,female
17646,male
31358,male
200325,female
127468,male
202076,male
33771,male
122094,male
22496,female
161759,male
84978,male
5552,male
33270,male
125977,male
57616,male
101020,male
199581,male
168876,male
222724,male
22268,female
133153,male
47028,female
13077,male
86401,male
210754,female
197472,male
158431,male
228792,male
37794,male
179311,male
20396,male
39234,female
38317,male
102466,male
226819,female
105915,male
229377,male
178221,male
29645,male
216266,male
141859,female
29961,male
185719,male
117930,female
215189,male
155592,female
69893,male
98605,male
232869,male
8221,male
3979,male
44712,male
170660,female
157913,female
192370,male
45971,male
122245,male
26379,male
108440,female
23056,male
46340,male
79008,male
203092,male
81359,male
47549,male
35591,male
208652,male
123715,male
102400,male
239,male
173497,male
33298,male
54780,male
1193,female
130480,male
218992,male
173752,male
86585,male
140509,female
82950,male
194406,male
206312,female
167524,male
4384,male
135831,female
105788,male
60852,male
117089,male
180574,male
53905,male
150123,female
29818,male
106935,male
232941,male
21165,male
125341,male
235242,male
83400,male
118451,male
20003,male
64938,male
145712,male
207698,male
47862,male
99899,male
5101,male
222144,male
202440,male
78095,male
23588,male
124454,male
160651,male
184835,male
227558,male
231361,female
107858,male
185827,male
110124,male
6828,male
44047,male
53292,male
32779,male
230881,male
196762,male
187416,male
228814,male
17262,male
85054,male
157141,male
81798,male
123369,male
115620,male
91858,male
147635,male
204079,male
73445,male
147402,male
138743,male
21354,male
5967,male
62482,male
10735,male
219563,male
159024,male
64450,male
38912,male
190744,male
25632,female
92266,male
208798,male
174910,male
149632,male
158312,male
225031,male
234301,male
93333,male
41525,male
77964,male
175789,female
25118,male
97321,male
226921,male
62318,male
89869,male
208670,male
121697,female
188045,male
22776,male
181248,male
71444,male
154017,male
58982,male
3155,male
7467,male
16733,male
38958,male
74168,male
57718,male
30576,male
79174,male
62634,male
83930,male
21895,male
52015,male
163782,female
34611,male
69021,male
191496,male
192246,male
204490,female
223440,male
124494,male
221570,male
71727,male
112814,female
217850,male
28761,male
235443,male
92155,male
130754,male
174966,male
195907,male
160057,male
80419,male
136885,male
146112,male
8143,male
26890,male
129970,male
85316,male
120103,male
129055,male
63549,male
132012,male
213876,male
29652,male
141232,male
221724,male
130562,female
19245,male
39354,male
38927,male
92377,male
205388,male
192283,male
84016,male
168016,male
216726,male
189475,male
116055,male
56005,male
7826,male
119466,male
49639,male
128711,male
221636,female
158048,male
77159,male
141469,male
4414,male
98522,male
114103,male
196419,male
33078,male
524,male
71476,male
139298,female
164602,male
200440,male
12256,male
204783,male
35585,male
16877,male
141604,male
201075,male
205480,male
85355,male
135986,male
73144,male
16922,male
89624,male
95999,male
96715,male
8203,male
28690,male
219479,male
215086,female
227075,female
8596,female
52851,male
82974,male
117132,male
138634,male
144919,male
108859,male
123191,male
8879,female
38844,male
110767,male
30447,male
98844,male
24452,male
171778,male
218064,male
180795,female
191758,female
18527,male
21133,male
72261,male
85678,male
22645,male
128480,male
113873,male
131689,female
157642,male
104822,male
56633,male
168060,male
87395,male
192714,male
18873,male
231610,male
75074,male
233031,male
109762,male
183722,male
188407,male
224575,male
214915,male
221707,male
147961,female
196501,male
204060,male
191588,male
149577,male
10889,male
136157,male
80256,male
140918,male
131278,male
26033,male
156981,male
218838,male
69118,male
81436,female
54388,male
96475,male
67163,male
74694,male
165406,male
146751,male
47419,male
31209,male
58710,female
201824,male
41356,female
69602,female
138088,male
174833,female
220427,female
41601,male
116662,male
129573,male
124391,male
53601,male
33297,male
208779,male
178571,male
97592,male
40363,male
200939,female
23928,male
193947,male
228528,male
201975,male
167637,male
120302,male
110346,male
23773,male
220853,male
198065,male
12365,male
66194,male
129443,male
185197,female
102827,male
231639,male
9861,male
95646,male
74676,male
17590,female
144079,female
73879,male
128601,male
144002,male
116353,female
169780,male
101835,male
236271,male
177620,male
4927,male
194286,female
225965,male
212671,male
173918,male
39446,male
75112,male
184180,male
48477,female
170688,male
26506,male
12062,male
150512,male
54347,male
111922,male
230602,male
59948,male
86262,male
146316,male
188296,male
95037,male
98980,male
27658,male
219321,male
5669,male
193585,male
97178,male
224937,male
218020,male
167621,male
136545,male
131122,male
48063,male
38318,male
54844,male
135362,male
58915,male
75764,male
53677,male
212703,male
115677,male
100019,male
59440,male
38194,male
136332,male
72037,male
100637,male
232274,female
158864,male
20384,male
78494,male
42967,male
152458,male
128258,male
149172,male
200187,male
221155,male
127605,male
174585,male
115619,male
2813,male
52285,male
65023,male
45828,male
48934,female
166648,male
28182,male
141844,male
72231,male
24327,male
32329,male
161439,male
177942,male
91949,male
15051,male
91180,male
116401,male
96389,male
28294,male
206104,male
8258,male
105540,female
98071,male
55695,male
224426,male
172561,male
228265,male
10027,female
194218,male
57003,male
140790,male
223431,male
32536,male
70683,male
71414,male
75454,male
33090,male
44866,male
155320,female
219857,male
201876,male
108607,male
24102,male
37299,male
135278,male
77438,female
144547,female
205165,male
156886,male
221426,male
159407,female
3532,male
67151,male
163051,male
22668,male
77301,male
31708,male
126881,male
71437,male
87983,male
68700,male
24529,male
54116,male
112720,female
120876,male
126758,male
20145,male
208434,female
11552,female
96654,female
51747,male
52795,male
142160,male
82513,male
143894,female
203330,female
128916,male
170186,male
5755,male
12731,male
80734,male
231825,male
223607,male
123126,male
182872,male
74262,male
126626,male
72359,male
183330,male
108352,male
193594,male
153803,male
77768,male
12638,male
26163,male
178215,male
1610,male
49367,male
28305,female
16069,male
222570,male
78721,male
229427,male
111911,male
114080,female
15409,male
49558,male
79503,male
183428,male
4096,male
36998,male
51182,male
79430,male
80341,male
101804,male
111971,male
175643,male
196701,male
207450,male
115909,male
77732,male
99399,male
5645,male
46763,male
202637,male
158087,male
172582,male
199130,male
117703,male
186593,male
67259,male
155235,male
146833,male
232484,male
103700,male
8112,male
115794,male
28137,male
11317,female
177924,male
223613,male
229292,male
2114,male
155468,female
63543,male
72142,male
171893,male
37131,male
140384,male
58967,female
89837,male
169667,male
99652,male
88753,male
222392,male
64582,male
209523,male
37246,male
160816,male
140908,female
141085,male
14502,male
233234,male
216357,male
144341,male
210341,male
95469,male
40030,male
211753,male
6100,male
225621,male
220759,male
142654,male
3840,male
142143,male
139203,male
38946,male
140314,male
98695,male
214302,male
95763,male
176200,male
166220,male
50968,male
109259,male
193315,female
212054,male
221622,female
5917,female
193549,male
70562,male
113301,male
73190,male
8761,female
204837,female
129216,female
48204,male
220280,male
106706,male
100694,male
93537,male
70933,male
6721,male
13497,male
166582,male
161189,male
162820,male
1939,male
138488,male
10013,male
217826,male
208785,female
55430,male
99967,male
199854,male
224150,male
227056,male
104017,male
190125,male
183557,male
233970,male
14767,female
14540,male
125308,male
16536,male
59298,male
209643,male
26068,female
19715,male
133140,male
148930,male
159173,male
178973,male
221156,male
136534,male
234278,male
23849,male
47592,male
188705,male
51646,female
26309,female
229210,male
235378,male
46867,male
18938,male
81435,male
54786,male
70,male
43634,male
102242,female
205141,male
66631,male
77273,male
121856,female
134204,male
86269,male
105748,male
9541,female
213085,male
192992,male
184412,male
194108,male
118746,male
58891,male
170353,male
99669,male
110629,male
86130,male
113101,female
99151,male
4706,female
215937,male
217337,female
82303,male
103385,male
166074,male
212108,male
168631,male
68415,female
165234,male
37721,male
226184,male
135018,male
44347,male
160466,female
125457,male
137904,male
98456,male
201667,male
78527,male
226912,male
150556,male
162548,male
140795,male
160419,male
157758,male
130293,male
203718,male
24595,male
173702,male
84764,male
82031,male
35937,male
33487,male
164377,male
185583,female
167710,male
169866,male
34008,male
180852,male
142740,male
226542,male
57800,female
111482,female
207796,male
207872,male
124273,male
76389,male
12886,male
174578,female
222528,male
51571,male
100737,male
81226,male
139261,male
46224,male
90008,male
146620,male
156214,female
169472,male
19031,male
30003,female
201944,male
175762,male
91160,male
227128,male
210788,male
209668,male
146561,male
189419,male
166907,male
117693,female
51960,male
35913,male
185511,male
207423,male
233762,male
74357,male
194771,male
215944,male
190387,male
130737,male
21501,female
227859,male
64109,male
40386,male
185016,male
19716,male
196649,male
231712,male
96769,female
70225,male
94471,male
186280,male
38606,male
45396,male
176918,male
235655,male
63807,male
218841,male
69423,male
4011,male
34997,male
202218,male
103592,male
7682,male
163229,male
101994,male
148556,male
146594,male
156596,male
58644,male
215559,male
26900,female
41486,male
126680,female
27304,male
107666,male
93261,male
177841,male
71678,male
589,male
126675,male
212920,female
44290,male
112199,male
62068,male
73725,male
145759,female
181475,male
34646,male
24586,male
169993,male
113945,male
126106,male
232429,female
167279,male
157777,male
209155,male
59214,male
109766,male
217125,male
37951,male
9854,male
47934,male
185309,male
214773,male
146565,male
15439,female
53252,male
158045,male
218099,male
33659,male
219388,female
165736,male
200496,male
14769,male
39398,female
216493,male
71213,male
72735,male
117368,female
233030,male
44351,male
2962,male
184769,female
215026,male
21716,male
187033,male
200253,male
120742,male
206325,male
95876,male
200644,male
189616,male
143313,male
148875,male
63906,male
62787,male
74583,male
107753,male
232603,male
70124,female
90812,male
116473,male
218699,male
31870,male
157128,male
227898,male
218145,male
42869,female
155114,male
75558,male
224871,male
155389,male
199015,male
123656,male
210882,male
129490,female
11166,male
102964,female
47697,female
149301,male
11631,male
214282,male
43866,male
55716,male
69015,male
25802,male
46131,male
54495,male
171203,male
233644,male
171788,male
48166,female
130782,male
77779,male
24341,female
138618,male
208854,male
111979,male
216384,female
23311,male
159263,female
128040,male
4573,male
42624,male
49652,female
138234,male
144803,male
145970,male
185623,male
91725,male
3151,male
149521,male
167853,male
23175,male
26384,male
199745,female
200867,male
16342,male
106174,female
27116,male
69340,male
130412,male
139500,female
200318,male
157792,male
39039,male
223638,female
105934,male
187572,male
9505,male
44287,male
1888,male
62574,male
5770,male
220967,male
34857,male
194459,male
42590,female
149425,male
75632,female
80704,male
67862,female
77133,male
113147,male
51233,male
57541,male
89361,male
14876,male
82536,male
75099,male
64230,male
17161,male
157946,male
90362,male
176044,male
162691,male
140086,male
214606,male
189893,male
35168,male
223845,female
87584,male
104369,male
95556,male
219628,male
96056,male
43729,male
48246,male
94049,male
157194,male
24585,male
74174,male
138898,male
128616,male
165044,male
112560,male
177060,male
13560,male
146436,male
134739,male
48268,male
215580,male
72948,male
185796,male
1648,male
232324,male
27578,male
74172,male
68320,male
229944,female
28125,female
152893,male
23227,male
81244,female
96649,male
20541,male
65723,male
123133,male
220344,male
116404,male
213980,male
144664,male
20542,male
121319,male
127520,male
195799,male
220712,male
122767,male
22498,male
46999,female
136106,male
233717,male
175307,male
139682,male
61728,male
221633,male
55564,male
2534,male
204002,male
147421,male
234160,male
33860,male
45857,male
166080,male
174525,male
230565,male
205618,male
183416,male
206653,male
25670,male
185852,male
3906,male
137544,male
72316,male
186406,male
78814,male
205219,male
225033,male
40739,male
205275,male
53505,male
153711,male
46127,female
230603,female
193449,male
222084,male
164127,female
36759,male
52644,male
87318,male
76403,male
213930,male
82506,male
186956,female
21826,male
99006,male
92207,female
165783,male
184304,female
203594,male
68891,male
132977,male
172729,male
40023,male
47953,male
114631,male
225876,female
46405,male
110347,male
75068,female
148748,male
168331,male
30145,male
61071,male
67599,male
24201,male
192305,male
74639,female
3962,female
32350,male
210387,male
37818,male
56993,female
151560,male
45614,male
93755,male
79800,male
187924,male
161743,male
186665,female
110125,male
48190,male
220858,male
207021,male
215946,male
4587,male
138066,male
208754,male
1885,male
39464,male
136965,male
164795,male
31746,male
226809,female
205224,male
18925,male
26500,male
75958,female
57001,male
35397,male
68593,male
44930,male
50462,male
30490,male
183877,male
8479,male
58753,male
33447,female
69157,male
153660,male
225371,male
144582,male
8762,male
64354,male
186079,male
221983,female
187050,male
34577,male
166848,male
74275,female
74349,female
160923,female
129715,male
152327,male
144392,male
14328,female
114745,female
208014,male
27788,male
9473,male
79969,male
169916,male
6096,male
137906,male
29873,male
195101,female
129066,male
142854,male
216415,male
200027,male
125526,male
187146,female
186469,male
187977,male
223721,male
6659,male
86705,male
146872,male
80929,male
122297,male
22126,female
176456,male
19264,male
129179,male
43149,male
224007,male
54900,male
61456,male
162395,male
235819,male
58884,male
110137,male
167863,male
224226,male
27659,male
25917,male
73468,male
221691,female
79604,male
120857,male
146788,male
25756,male
233351,male
139287,male
165165,male
116904,male
37582,male
216028,male
180819,male
113963,male
193984,male
127127,male
93034,male
171150,male
20778,male
166120,female
185232,male
129986,male
210511,male
192208,male
151551,male
169819,female
186746,male
4908,male
20480,male
221207,male
7788,male
132859,male
29625,male
130325,male
88981,male
222175,male
44660,male
53079,male
213218,male
190290,male
625,male
17156,male
183437,male
183240,female
219646,male
195205,male
12603,male
236062,male
143672,male
186779,male
144485,male
197233,female
27979,male
1760,male
176809,male
213651,male
6470,male
36747,male
52703,male
81011,male
129242,male
17911,male
3520,male
189510,male
235498,male
57706,male
12371,male
74870,male
90832,male
145230,male
68016,female
7868,male
121231,female
146785,female
217213,male
152394,male
49134,male
91589,male
54617,male
78622,male
62859,male
123942,male
215350,male
232131,male
108111,male
6951,male
219636,male
158921,male
82691,male
91287,male
154537,female
48133,male
183175,male
41834,male
188495,female
155516,male
28643,male
49863,male
6187,male
96506,male
209105,male
63139,male
200954,female
174771,male
155497,male
34695,male
22778,male
92976,male
88789,male
183072,male
19956,male
86228,male
200070,male
61505,male
213342,female
224622,female
182960,male
130719,female
83310,male
189408,male
11850,female
92462,male
40392,male
163276,female
179470,male
114048,male
127840,female
40685,male
144233,male
205692,male
83635,male
213527,female
195455,male
107110,male
70931,male
36507,male
91649,male
84689,male
102426,male
118862,male
178538,male
103247,male
16300,male
172471,male
195878,male
31679,female
127643,female
32808,female
211870,female
107750,male
4611,male
56451,male
114275,male
186275,male
63700,male
167136,male
17828,male
200404,male
176970,male
21597,male
81862,female
199101,male
46968,male
199928,female
55371,male
182975,female
160364,male
171070,male
114459,male
148415,male
118392,female
228318,male
167475,female
207805,male
33893,male
140284,male
158465,male
208554,male
135421,male
40899,male
185127,male
162518,male
84433,male
112789,female
160088,male
82391,male
196181,male
143023,male
208298,male
7258,male
81139,male
4203,male
168524,female
31235,male
131419,male
143651,male
55150,male
77091,male
136637,male
161226,male
115719,female
135537,male
10802,male
62232,male
188871,male
17352,male
136218,female
185551,male
223047,male
180656,male
228273,male
216716,male
13665,female
120620,male
9105,male
154821,male
164351,male
152986,male
70732,male
182240,male
104213,male
188234,male
78508,male
195114,male
102237,female
228713,male
201086,male
53235,male
94761,male
199939,male
174697,male
12150,male
65748,male
53513,male
68913,male
59703,male
114699,male
102840,male
87811,male
148210,male
7124,male
76687,male
44521,female
63427,male
95700,female
109525,male
140361,male
232399,male
203525,female
65177,male
101780,male
205539,male
45767,male
10500,male
222295,male
142338,male
47579,male
59133,male
111453,male
166017,male
110894,male
73837,male
35618,male
115175,male
146091,male
198507,female
94308,male
160593,male
203981,male
83632,male
14246,male
217665,male
155109,male
223792,male
205424,male
43244,male
81658,male
20064,male
2901,male
65056,male
203005,male
114763,male
21080,male
73799,male
181589,male
77646,male
112860,male
135932,male
154589,male
34112,male
204850,male
136407,male
124829,male
4090,male
19817,male
106679,male
110793,male
226172,male
5113,male
186132,male
99595,male
105965,male
125691,male
215571,female
29245,female
16307,male
76962,male
96250,male
119000,male
180602,male
70270,male
47276,male
193287,male
189533,male
151893,male
56441,female
93080,male
4363,female
114879,male
137751,female
200179,male
191942,male
72394,male
74485,female
111246,male
74257,male
8400,male
213112,male
46309,male
191201,male
208036,male
125933,male
70286,male
161176,male
179778,female
222538,male
119396,female
165784,male
186486,male
97203,male
137734,female
36894,female
157558,male
83568,male
223230,male
141077,male
47132,male
198249,male
130750,male
168147,male
123989,male
189470,male
160580,male
151295,male
7128,male
158498,female
140863,male
54836,male
15437,male
175676,male
90587,male
45868,male
87868,male
105658,male
118070,male
96564,male
133672,male
196796,female
12244,male
35510,male
52282,male
59641,male
196000,male
215882,male
67779,male
16758,male
157831,male
50012,male
110433,male
4928,male
185479,male
58782,male
139166,male
203747,male
120403,male
219001,male
150066,male
101420,male
44334,male
172899,male
201754,male
215366,male
113851,male
136376,male
127153,male
114997,male
121149,male
39839,male
228721,male
104410,male
123075,male
55276,male
121630,male
3858,male
88666,male
29838,male
202920,male
164561,male
174203,male
157805,male
230741,male
189023,male
179163,male
85259,male
134416,male
196322,male
170313,male
55140,male
7813,male
96631,male
188056,male
82169,male
153849,male
100522,male
117519,female
114828,male
102313,male
177513,male
16884,male
65066,male
172405,male
35071,male
79841,male
93603,male
174370,female
226790,male
62170,male
78586,male
80678,male
102090,male
229344,male
219293,male
229313,female
66030,female
167639,female
68315,male
94386,male
66348,male
67207,male
234618,male
202352,male
83489,male
182165,male
171655,male
208000,male
225917,male
52567,male
49139,male
98555,male
191026,male
137813,male
43540,male
70610,female
137416,female
6367,male
155670,male
200551,female
172637,male
109422,male
41972,male
43292,male
222740,male
29226,male
161918,female
158629,female
116165,male
197681,male
123744,male
10296,female
80732,male
120407,male
156960,female
201457,female
36169,male
233505,male
156478,male
168963,female
144268,male
79667,male
153029,female
184691,male
122389,male
204081,male
213195,male
105328,male
2282,male
194458,male
201116,male
94021,female
230835,male
67738,male
222089,male
211104,male
180604,male
186478,male
221401,male
90869,female
31088,male
224650,male
152872,male
24936,male
76309,male
149891,male
202340,male
132497,female
227568,male
97089,male
111064,female
174556,female
75308,female
216422,female
156511,male
181303,male
235931,female
582,male
105108,female
40876,female
189840,female
124106,male
156076,male
73469,female
98599,female
39248,female
114602,male
103591,male
77879,female
129514,male
182409,male
14808,male
51450,female
49792,male
179217,male
163992,male
201817,male
68897,male
220892,male
20268,male
232327,male
133104,male
137604,male
201110,female
44152,male
105461,male
190503,male
45182,male
193259,male
206356,male
185423,male
16006,male
205813,male
226044,male
9102,female
65877,male
141727,male
90761,male
18479,male
192756,male
236301,male
219672,male
45759,female
158098,male
224399,male
30228,male
126971,male
141709,male
224395,male
14410,male
27137,male
169797,female
28004,male
189233,male
10398,male
220993,male
232610,male
132371,male
169717,male
172331,male
134654,male
17585,female
179262,male
50083,male
68290,male
178869,male
111071,male
3678,male
112374,female
75004,male
228562,male
127560,male
126712,male
136059,male
118964,male
172930,male
97910,male
135274,male
5046,male
57885,male
102745,male
88423,male
183275,male
176249,male
216635,male
80513,male
108167,male
31673,male
48266,male
199892,male
224960,male
221734,male
14120,male
89947,male
149097,male
199382,male
155573,male
171241,male
233516,male
226938,female
142538,male
208778,male
236523,female
198786,male
134642,male
102761,male
108961,male
138390,male
213485,female
5960,male
179018,male
229512,male
62350,male
131484,female
180037,male
108943,male
76530,male
11790,male
164992,female
174280,male
149052,female
191594,male
121657,female
133705,male
40847,male
40258,male
71162,male
211852,male
229869,female
53678,male
234781,female
120502,female
38253,male
51161,female
164376,female
215907,male
191502,male
45017,male
103713,male
122607,male
218177,male
24532,male
206425,female
119574,male
146031,male
122989,male
92257,male
60106,male
174459,male
104426,male
52357,female
5158,male
159653,male
212959,male
7319,male
178506,female
15796,male
60355,male
206474,male
110608,male
324,male
188716,male
19195,male
163131,female
123018,female
24338,male
160659,male
209202,male
161207,female
175730,male
122632,male
165788,female
19501,male
173810,male
216046,female
169719,male
26582,male
191547,male
86534,male
213300,male
64920,male
147211,male
79735,male
77662,female
145121,male
155379,female
159719,female
201213,male
23009,male
15066,male
175917,male
193531,male
214174,male
226011,male
158908,male
147661,male
206336,male
194563,male
167826,male
91933,male
23868,male
78234,male
126377,male
131585,male
165683,male
190849,male
23656,female
7989,male
144648,male
176161,male
199989,female
73167,male
229673,male
226275,male
80260,male
151782,male
9504,male
42545,male
35608,male
126391,male
224923,male
88211,male
32766,male
167581,male
27199,male
180822,male
40775,male
182505,male
159049,male
205462,male
135981,male
3636,male
109724,male
102782,male
145195,male
207846,male
4079,male
89755,male
60558,male
118957,male
56242,male
96557,male
97457,male
33244,male
143198,female
144499,female
229770,male
187046,male
12815,male
31801,male
173325,male
190326,male
57304,male
95930,male
111076,male
233331,male
93257,male
35248,male
47234,female
208213,male
24505,male
75040,female
76723,female
65746,female
129784,male
130762,male
54764,male
123206,male
140812,male
83368,male
192780,male
224819,male
84478,male
61699,male
145806,male
103108,male
202410,male
112900,male
124073,female
112029,female
214653,male
226185,male
218404,male
132901,male
40593,male
220132,male
41635,male
156361,male
212196,male
173622,male
83951,male
41528,female
7629,male
208983,female
214267,male
88314,male
85643,male
199799,male
46610,male
97468,male
162200,male
197713,male
112227,male
235347,male
204506,male
90861,male
90348,male
99385,male
173235,female
62321,male
159962,male
149411,male
148805,male
58835,male
71001,male
42113,male
205206,male
22603,male
137927,male
161863,male
223463,male
212050,male
213392,male
92094,female
155134,male
17601,female
47927,male
158503,male
236656,male
122434,male
221721,male
120180,female
36835,male
58179,male
163805,male
44943,female
84651,male
10873,female
87604,male
189634,male
52286,female
107849,male
193163,male
205918,female
202200,male
204441,male
102896,male
217099,male
101708,male
128207,male
230717,male
79980,male
41375,male
29169,male
180956,male
110727,male
179001,male
154845,male
40932,male
201495,male
204954,male
154201,male
822,female
139613,male
15118,male
126539,male
68135,male
124196,female
193492,male
181178,male
60357,male
166383,male
38676,male
59127,female
56362,male
208156,female
223885,male
189479,male
226188,male
37044,male
228282,female
17909,male
50562,male
46272,male
10898,male
226800,male
135005,male
155814,male
132736,male
191291,male
187842,male
206119,male
12987,male
233887,male
78553,male
138178,male
27580,male
104712,male
26429,male
51691,male
107859,male
223696,male
136253,female
30408,male
212368,male
67564,female
219415,female
122033,male
197917,male
18109,male
120193,male
57373,male
118127,male
107006,male
126459,male
177149,female
195137,female
9592,male
46469,male
54978,male
220566,male
105514,male
203972,male
113772,male
15094,female
222902,female
42366,male
17484,female
213178,female
166261,male
236629,male
201884,male
202349,male
24463,male
78659,male
210745,male
214837,male
58264,male
209947,female
40158,male
230438,male
4026,male
95387,male
126701,male
197392,male
37401,male
49695,male
232991,male
55521,male
169529,male
32938,male
135179,male
135396,male
28539,male
101927,male
106073,male
120211,male
23584,male
206952,female
38283,male
228145,male
46478,male
73926,female
904,male
53864,male
220116,male
42539,male
22317,female
2255,male
28652,male
207589,male
140518,male
150203,female
18754,male
37655,male
73094,male
126164,male
166564,female
75794,male
113256,male
130941,male
30147,male
52092,male
184322,male
184329,male
34070,male
182844,male
215738,male
6925,male
80219,male
5638,male
101192,male
35845,male
213406,male
25939,male
111725,male
214846,female
121300,male
17968,male
150699,male
176425,male
215045,male
161099,male
78798,male
72413,male
220076,male
179171,male
132884,male
18674,male
94508,male
224345,male
79814,male
192881,male
7331,male
149093,male
154681,male
22178,male
230260,male
176570,male
159451,male
38474,male
222855,male
13012,male
80578,female
228848,male
50926,male
7965,male
136987,male
96582,male
119900,male
169401,male
71018,male
57252,female
217299,male
87182,female
122427,male
209429,female
162870,female
107909,female
107939,male
223298,male
118730,male
29069,male
66611,male
181000,male
196828,male
120545,male
230126,male
144126,male
126334,female
3019,male
235165,male
236639,male
156957,male
105008,male
46895,female
81952,male
103100,male
2334,male
4593,male
198523,male
29909,male
198334,male
16749,male
21415,female
27121,male
174508,male
99226,male
142395,male
31530,male
13806,male
145140,male
142402,male
43235,male
145602,male
189083,male
50135,male
14400,male
106979,male
181104,male
227608,male
9930,male
143649,male
106405,male
105898,male
50561,male
23676,male
228987,female
106358,male
12657,male
147038,female
69368,male
121536,male
159168,male
95892,male
217798,male
42632,male
8923,male
222396,male
206974,female
220063,male
47197,female
206446,female
188461,male
6546,male
90565,male
91749,male
159062,male
24868,male
38705,male
4557,male
44902,male
190888,male
77564,male
17866,male
200792,male
61773,female
153863,male
57066,male
164842,male
179194,male
212574,female
179056,female
42772,male
233004,female
84584,male
144176,female
110115,female
201946,male
186822,female
134740,male
93870,male
72041,male
132623,male
57527,male
114412,male
69525,male
113407,male
161589,male
191119,male
34516,male
4183,male
136112,male
194971,male
212042,male
167142,male
96833,female
121729,male
161449,male
99980,male
157918,male
58040,male
195769,male
44411,male
142937,male
24594,male
205123,male
214383,male
104264,female
130202,female
223820,male
192728,male
59076,male
10577,male
24739,male
22510,male
186562,female
34906,male
169861,female
59297,male
128403,female
102714,male
61373,male
65264,male
108308,male
15956,female
27536,male
220131,male
142300,male
16847,female
49952,male
228465,female
217357,female
192795,male
52093,female
128219,male
227950,male
9507,male
86403,female
20680,male
115210,male
32405,male
202442,male
59598,male
127430,male
41218,male
2926,male
118368,male
83238,male
155485,male
157526,male
46319,male
78327,male
159723,male
216378,male
33990,male
64995,female
214248,male
120944,male
209721,male
28124,male
134616,male
15971,male
125641,male
113151,male
161261,male
5801,male
11745,male
96726,male
57574,female
81839,male
218919,male
68698,male
84595,male
135317,male
2862,male
212528,male
54455,male
157707,female
154993,male
44227,male
32268,male
182912,male
73705,male
107932,female
64054,male
89504,male
127897,male
200544,female
236403,female
60047,male
21424,male
150131,male
174700,female
209444,male
196446,male
3694,male
193569,male
53169,female
206187,male
118558,male
50439,male
122994,male
216687,male
227953,male
110531,male
215495,male
134545,male
193387,male
119470,male
214824,male
73477,female
9098,male
192114,male
191038,male
225027,male
78973,male
20139,male
103710,male
58985,male
6856,male
146733,male
17992,male
121314,male
4668,male
80556,male
220668,male
78878,male
47845,male
44362,male
65840,male
11391,male
98386,male
104761,male
65774,male
101173,male
162953,male
3036,male
85357,male
37600,male
185167,male
35059,female
208686,male
22488,male
148239,female
124496,male
214387,female
70016,male
88238,male
10275,male
57128,female
164500,male
56288,male
148028,male
172308,male
200589,male
7718,female
56539,male
169910,male
115152,male
193413,male
161590,male
236601,female
113621,male
155926,male
231472,female
232575,female
195276,male
193157,female
62070,male
110820,male
183252,male
27670,male
7108,female
165947,male
65370,male
75138,male
15370,female
53754,male
152674,male
199366,male
126341,male
208519,male
26179,male
133142,male
123700,male
118946,male
232521,male
182004,male
81752,male
125942,female
132396,male
138287,male
145146,male
187603,male
193329,male
132137,male
28332,male
199773,male
209701,male
48874,male
187843,male
191270,male
145955,male
140694,male
184245,female
188773,female
199489,male
134582,male
